Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Dominic Vogt,RUNNING,16/09/2021,09:34:58,01:20:02,14.22,140,10.7,16.8,05:38,03:34,1133,37,80,,72,159,236,229,,,,188.0,74.0,201,55,72,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:07:05,137,9.3,06:28,79,738,,1061.51,0.0,,
,00:07:06,136,9.9,06:05,79,738,,1066.18,0.0,,
,00:07:07,135,10.0,05:59,79,738,,1069.50,0.0,,
,00:07:08,134,10.1,05:56,79,738,,1072.50,0.0,,
,00:07:09,134,9.7,06:11,79,738,,1075.20,0.0,,
,00:07:10,134,9.5,06:19,79,738,,1078.20,0.0,,
,00:07:11,133,9.3,06:28,79,737,,1080.90,0.0,,
,00:07:12,132,9.3,06:28,79,737,,1084.00,0.0,,
,00:07:13,133,9.2,06:30,79,737,,1087.30,0.0,,
,00:07:14,133,9.3,06:27,79,737,,1090.50,0.0,,
,00:07:15,135,9.5,06:17,78,737,,1094.10,0.0,,
,00:07:16,135,9.9,06:04,78,737,,1098.50,0.0,,
,00:07:17,135,10.2,05:54,78,737,,1102.10,0.0,,
,00:07:18,135,10.4,05:45,79,737,,1105.50,0.0,,
,00:07:19,135,10.5,05:42,79,737,,1108.70,0.0,,
,00:07:20,135,10.5,05:42,79,737,,1112.30,0.0,,
,00:07:21,136,10.5,05:44,79,737,,1115.30,0.0,,
,00:07:22,136,10.5,05:42,79,737,,1118.00,0.0,,
,00:07:23,137,10.6,05:39,78,737,,1120.40,0.0,,
,00:07:24,137,10.6,05:40,78,737,,1122.70,0.0,,
,00:07:25,138,10.5,05:43,78,737,,1124.70,0.0,,
,00:07:26,139,10.4,05:46,79,737,,1127.40,0.0,,
,00:07:27,139,10.3,05:51,79,737,,1130.20,0.0,,
,00:07:28,138,10.1,05:55,79,737,,1132.80,0.0,,
,00:07:29,138,10.1,05:58,79,737,,1135.00,0.0,,
,00:07:30,136,10.0,06:01,79,737,,1137.40,0.0,,
,00:07:31,133,9.9,06:03,79,737,,1139.60,0.0,,
,00:07:32,132,9.9,06:04,79,737,,1142.00,0.0,,
,00:07:33,131,9.9,06:04,79,737,,1144.50,0.0,,
,00:07:34,131,9.9,06:03,79,737,,1147.20,0.0,,
,00:07:35,131,10.0,06:01,79,737,,1150.60,0.0,,
,00:07:36,130,10.0,05:59,79,737,,1153.80,0.0,,
,00:07:37,130,10.1,05:56,79,737,,1157.00,0.0,,
,00:07:38,130,10.2,05:54,76,737,,1160.10,0.0,,
,00:07:39,130,10.4,05:46,74,737,,1163.60,0.0,,
,00:07:40,130,10.9,05:31,73,737,,1167.80,0.0,,
,00:07:41,130,11.4,05:15,77,737,,1172.47,0.0,,
,00:07:42,130,11.5,05:12,78,737,,1177.00,0.0,,
,00:07:43,130,11.7,05:09,79,737,,1181.20,0.0,,
,00:07:44,130,11.8,05:05,81,737,,1184.90,0.0,,
,00:07:45,130,11.9,05:02,81,738,,1188.50,0.0,,
,00:07:46,130,12.0,05:00,81,738,,1191.70,0.0,,
,00:07:47,131,12.0,05:00,81,738,,1195.30,0.0,,
,00:07:48,132,12.0,05:01,81,738,,1198.70,0.0,,
,00:07:49,132,11.9,05:02,81,738,,1201.60,0.0,,
,00:07:50,133,11.9,05:03,81,738,,1204.30,0.0,,
,00:07:51,133,11.9,05:03,81,738,,1207.20,0.0,,
,00:07:52,133,11.9,05:02,81,738,,1210.80,0.0,,
,00:07:53,132,12.0,05:00,81,738,,1214.80,0.0,,
,00:07:54,132,12.1,04:58,81,738,,1219.10,0.0,,
,00:07:55,132,12.2,04:56,80,738,,1223.77,0.0,,
,00:07:56,133,12.3,04:53,80,739,,1228.44,0.0,,
,00:07:57,134,12.4,04:49,80,739,,1233.11,0.0,,
,00:07:58,134,12.6,04:46,80,739,,1237.30,0.0,,
,00:07:59,134,12.7,04:43,80,739,,1241.10,0.0,,
,00:08:00,134,12.8,04:40,80,739,,1245.10,0.0,,
,00:08:01,135,12.9,04:39,80,739,,1249.30,0.0,,
,00:08:02,135,13.0,04:38,81,739,,1253.10,0.0,,
,00:08:03,136,13.0,04:38,81,739,,1256.80,0.0,,
,00:08:04,136,13.0,04:37,83,739,,1260.10,0.0,,
,00:08:05,136,13.0,04:37,83,739,,1263.30,0.0,,
,00:08:06,137,13.0,04:36,85,739,,1266.40,0.0,,
,00:08:07,138,13.0,04:37,86,739,,1270.30,0.0,,
,00:08:08,139,13.0,04:38,85,739,,1273.90,0.0,,
,00:08:09,139,13.1,04:36,84,739,,1277.30,0.0,,
,00:08:10,140,13.4,04:30,83,739,,1281.10,0.0,,
,00:08:11,143,14.0,04:17,83,739,,1285.60,0.0,,
,00:08:12,144,14.6,04:07,83,739,,1289.80,0.0,,
,00:08:13,145,14.7,04:06,83,739,,1293.60,0.0,,
,00:08:14,145,14.6,04:07,83,739,,1297.40,0.0,,
,00:08:15,147,14.1,04:15,83,739,,1301.70,0.0,,
,00:08:16,148,13.7,04:23,83,739,,1305.50,0.0,,
,00:08:17,149,13.4,04:29,83,739,,1309.40,0.0,,
,00:08:18,150,13.6,04:25,83,739,,1313.00,0.0,,
,00:08:19,150,13.9,04:19,82,739,,1316.80,0.0,,
,00:08:20,150,14.5,04:09,82,739,,1320.90,0.0,,
,00:08:21,149,15.1,03:59,82,739,,1325.50,0.0,,
,00:08:22,148,15.6,03:51,80,739,,1330.00,0.0,,
,00:08:23,147,15.8,03:48,80,739,,1334.67,0.0,,
,00:08:24,147,15.6,03:50,80,739,,1339.00,0.0,,
,00:08:25,148,15.4,03:55,80,739,,1343.40,0.0,,
,00:08:26,147,15.1,03:59,80,739,,1348.00,0.0,,
,00:08:27,146,14.8,04:04,80,739,,1352.20,0.0,,
,00:08:28,146,14.6,04:07,80,739,,1355.70,0.0,,
,00:08:29,146,14.4,04:11,79,739,,1359.10,0.0,,
,00:08:30,146,14.0,04:18,79,739,,1362.10,0.0,,
,00:08:31,147,13.7,04:23,79,739,,1364.80,0.0,,
,00:08:32,147,13.4,04:28,78,739,,1367.80,0.0,,
,00:08:33,148,13.3,04:32,78,739,,1370.70,0.0,,
,00:08:34,148,13.1,04:34,79,739,,1373.60,0.0,,
,00:08:35,148,13.1,04:35,79,738,,1376.50,0.0,,
,00:08:36,151,12.9,04:39,79,738,,1379.80,0.0,,
,00:08:37,152,12.7,04:43,79,738,,1382.70,0.0,,
,00:08:38,152,12.6,04:46,79,738,,1385.20,0.0,,
,00:08:39,152,12.4,04:50,79,738,,1388.50,0.0,,
,00:08:40,152,12.3,04:54,79,737,,1391.60,0.0,,
,00:08:41,153,12.2,04:55,79,737,,1394.90,0.0,,
,00:08:42,153,12.2,04:55,79,737,,1398.20,0.0,,
,00:08:43,153,12.2,04:56,78,737,,1401.30,0.0,,
,00:08:44,153,12.2,04:56,79,737,,1404.20,0.0,,
,00:08:45,154,12.1,04:57,79,737,,1406.80,0.0,,
,00:08:46,154,12.1,04:58,78,736,,1409.90,0.0,,
,00:08:47,154,12.0,04:59,79,736,,1413.10,0.0,,
,00:08:48,154,12.0,05:00,79,736,,1416.20,0.0,,
,00:08:49,154,12.0,05:00,79,735,,1419.80,0.0,,
,00:08:50,154,12.0,04:59,79,735,,1423.20,0.0,,
,00:08:51,155,12.1,04:59,78,735,,1426.60,0.0,,
,00:08:52,155,12.1,04:59,78,735,,1429.90,0.0,,
,00:08:53,155,12.0,05:00,78,734,,1432.90,0.0,,
,00:08:54,155,11.9,05:02,78,734,,1435.80,0.0,,
,00:08:55,155,11.9,05:04,79,734,,1438.80,0.0,,
,00:08:56,155,11.8,05:06,79,734,,1441.60,0.0,,
,00:08:57,154,11.7,05:07,78,733,,1444.70,0.0,,
,00:08:58,154,11.7,05:08,78,733,,1447.50,0.0,,
,00:08:59,154,11.7,05:08,78,733,,1450.40,0.0,,
,00:09:00,154,11.7,05:08,78,732,,1453.30,0.0,,
,00:09:01,154,11.7,05:08,78,732,,1456.20,0.0,,
,00:09:02,155,11.7,05:08,79,732,,1459.60,0.0,,
,00:09:03,155,11.6,05:09,80,731,,1462.90,0.0,,
,00:09:04,155,11.6,05:09,83,731,,1466.20,0.0,,
,00:09:05,155,11.7,05:08,83,730,,1469.90,0.0,,
,00:09:06,155,11.9,05:02,83,730,,1473.60,0.0,,
,00:09:07,155,13.8,04:21,82,730,,1477.40,0.0,,
,00:09:08,155,14.1,04:15,82,730,,1481.40,0.0,,
,00:09:09,155,14.2,04:14,82,729,,1485.70,0.0,,
,00:09:10,155,14.2,04:14,80,729,,1489.90,0.0,,
,00:09:11,155,14.5,04:08,80,728,,1494.00,0.0,,
,00:09:12,154,14.6,04:07,80,728,,1498.67,0.0,,
,00:09:13,153,14.5,04:08,81,728,,1503.34,0.0,,
,00:09:14,153,14.4,04:11,80,727,,1507.30,0.0,,
,00:09:15,153,13.9,04:19,80,727,,1510.10,0.0,,
,00:09:16,153,10.3,05:51,80,727,,1512.50,0.0,,
,00:09:17,154,10.0,06:01,80,727,,1514.70,0.0,,
,00:09:18,154,9.6,06:15,79,726,,1516.70,0.0,,
,00:09:19,154,9.4,06:25,78,726,,1518.90,0.0,,
,00:09:20,154,9.4,06:24,78,725,,1520.80,0.0,,
,00:09:21,154,9.4,06:22,78,725,,1522.20,0.0,,
,00:09:22,153,9.5,06:20,78,725,,1524.80,0.0,,
,00:09:23,153,9.5,06:17,78,725,,1525.10,0.0,,
,00:09:24,153,9.7,06:13,78,724,,1527.80,0.0,,
,00:09:25,153,9.7,06:12,78,724,,1531.70,0.0,,
,00:09:26,153,9.7,06:10,78,724,,1534.90,0.0,,
,00:09:27,152,9.8,06:09,78,723,,1538.10,0.0,,
,00:09:28,152,9.8,06:08,78,723,,1541.00,0.0,,
,00:09:29,152,9.8,06:06,78,723,,1544.20,0.0,,
,00:09:30,152,9.9,06:04,78,723,,1547.30,0.0,,
,00:09:31,151,10.1,05:57,78,723,,1550.20,0.0,,
,00:09:32,151,10.2,05:54,78,722,,1553.30,0.0,,
,00:09:33,151,10.3,05:48,78,722,,1556.30,0.0,,
,00:09:34,151,10.5,05:42,78,722,,1558.30,0.0,,
,00:09:35,150,10.8,05:33,78,722,,1561.30,0.0,,
,00:09:36,150,11.2,05:21,78,722,,1564.60,0.0,,
,00:09:37,149,11.8,05:06,79,722,,1568.00,0.0,,
,00:09:38,150,12.3,04:53,79,722,,1571.90,0.0,,
,00:09:39,150,12.7,04:44,79,722,,1576.40,0.0,,
,00:09:40,149,12.9,04:40,79,722,,1580.10,0.0,,
,00:09:41,148,12.8,04:41,79,722,,1583.50,0.0,,
,00:09:42,148,12.6,04:47,79,722,,1586.40,0.0,,
,00:09:43,147,12.3,04:52,79,722,,1589.70,0.0,,
,00:09:44,147,12.1,04:57,79,722,,1593.60,0.0,,
,00:09:45,145,12.0,04:59,79,722,,1596.80,0.0,,
,00:09:46,144,12.0,05:00,79,722,,1599.70,0.0,,
,00:09:47,143,12.0,05:01,78,722,,1602.30,0.0,,
,00:09:48,143,11.9,05:03,78,722,,1604.90,0.0,,
,00:09:49,143,11.8,05:06,78,723,,1607.90,0.0,,
,00:09:50,143,11.5,05:12,77,723,,1610.80,0.0,,
,00:09:51,143,11.2,05:22,77,723,,1613.90,0.0,,
,00:09:52,143,10.8,05:34,77,723,,1616.20,0.0,,
,00:09:53,144,10.0,06:01,77,723,,1618.10,0.0,,
,00:09:54,144,9.5,06:19,78,723,,1620.00,0.0,,
,00:09:55,144,9.5,06:19,78,723,,1622.00,0.0,,
,00:09:56,147,9.8,06:07,78,723,,1624.30,0.0,,
,00:09:57,146,10.8,05:32,79,723,,1626.90,0.0,,
,00:09:58,146,11.7,05:07,79,723,,1630.30,0.0,,
,00:09:59,146,12.1,04:57,79,724,,1633.70,0.0,,
,00:10:00,145,12.5,04:49,79,724,,1637.00,0.0,,
,00:10:01,144,12.7,04:43,78,724,,1640.50,0.0,,
,00:10:02,144,12.8,04:41,79,724,,1644.70,0.0,,
,00:10:03,144,12.9,04:40,79,724,,1649.20,0.0,,
,00:10:04,144,12.9,04:40,79,724,,1653.10,0.0,,
,00:10:05,144,12.8,04:42,79,725,,1656.20,0.0,,
,00:10:06,144,12.6,04:45,79,725,,1659.40,0.0,,
,00:10:07,144,12.4,04:51,79,725,,1662.50,0.0,,
,00:10:08,144,12.1,04:57,79,725,,1665.70,0.0,,
,00:10:09,144,11.9,05:04,78,725,,1668.50,0.0,,
,00:10:10,145,11.7,05:09,78,725,,1671.10,0.0,,
,00:10:11,144,11.5,05:14,78,726,,1673.40,0.0,,
,00:10:12,142,11.3,05:19,79,726,,1675.80,0.0,,
,00:10:13,140,11.1,05:25,79,726,,1677.80,0.0,,
,00:10:14,140,10.9,05:31,79,726,,1679.70,0.0,,
,00:10:15,138,10.8,05:35,79,726,,1681.80,0.0,,
,00:10:16,133,10.4,05:45,79,726,,1684.10,0.0,,
,00:10:17,131,10.4,05:46,79,726,,1686.90,0.0,,
,00:10:18,131,10.4,05:45,79,726,,1689.80,0.0,,
,00:10:19,131,10.5,05:42,79,726,,1692.70,0.0,,
,00:10:20,131,10.6,05:38,79,727,,1695.60,0.0,,
,00:10:21,132,10.7,05:36,79,727,,1698.70,0.0,,
,00:10:22,132,10.8,05:34,79,727,,1702.10,0.0,,
,00:10:23,132,10.8,05:32,78,726,,1705.40,0.0,,
,00:10:24,132,10.9,05:31,79,726,,1708.70,0.0,,
,00:10:25,132,10.9,05:30,78,726,,1712.10,0.0,,
,00:10:26,132,11.0,05:28,78,726,,1715.40,0.0,,
,00:10:27,133,11.0,05:27,78,726,,1718.60,0.0,,
,00:10:28,133,11.0,05:26,79,726,,1721.70,0.0,,
,00:10:29,133,11.0,05:28,79,726,,1724.70,0.0,,
,00:10:30,133,10.9,05:30,79,726,,1727.70,0.0,,
,00:10:31,133,10.8,05:33,79,726,,1730.10,0.0,,
,00:10:32,133,10.7,05:37,79,726,,1732.90,0.0,,
,00:10:33,133,10.5,05:42,78,726,,1735.60,0.0,,
,00:10:34,133,10.4,05:45,79,727,,1737.90,0.0,,
,00:10:35,133,10.4,05:47,78,727,,1740.00,0.0,,
,00:10:36,134,10.3,05:51,79,727,,1742.40,0.0,,
,00:10:37,134,10.2,05:52,79,727,,1744.80,0.0,,
,00:10:38,135,10.1,05:55,79,727,,1747.40,0.0,,
,00:10:39,135,10.0,06:01,79,727,,1750.10,0.0,,
,00:10:40,135,9.8,06:09,79,727,,1752.00,0.0,,
,00:10:41,135,9.5,06:19,79,727,,1753.80,0.0,,
,00:10:42,135,9.3,06:29,79,727,,1756.00,0.0,,
,00:10:43,135,9.1,06:34,79,727,,1758.20,0.0,,
,00:10:44,135,9.1,06:36,79,727,,1760.60,0.0,,
,00:10:45,135,9.1,06:35,79,727,,1762.80,0.0,,
,00:10:46,135,9.2,06:33,79,727,,1764.80,0.0,,
,00:10:47,135,9.2,06:30,78,727,,1767.50,0.0,,
,00:10:48,135,9.3,06:29,78,727,,1769.80,0.0,,
,00:10:49,135,9.3,06:27,79,727,,1772.70,0.0,,
,00:10:50,135,9.3,06:26,79,727,,1775.50,0.0,,
,00:10:51,134,9.4,06:25,79,727,,1778.60,0.0,,
,00:10:52,134,9.4,06:21,79,727,,1781.60,0.0,,
,00:10:53,133,9.4,06:22,79,727,,1784.30,0.0,,
,00:10:54,133,9.3,06:28,79,728,,1787.00,0.0,,
,00:10:55,133,9.1,06:36,79,728,,1789.30,0.0,,
,00:10:56,132,8.7,06:53,79,728,,1791.00,0.0,,
,00:10:57,131,8.3,07:14,79,728,,1792.80,0.0,,
,00:10:58,131,7.9,07:34,79,728,,1794.10,0.0,,
,00:10:59,131,7.6,07:52,78,728,,1795.40,0.0,,
,00:11:00,131,7.4,08:05,79,728,,1796.20,0.0,,
,00:11:01,130,7.3,08:12,79,728,,1797.50,0.0,,
,00:11:02,129,7.3,08:12,79,728,,1798.70,0.0,,
,00:11:03,129,7.4,08:06,79,728,,1799.90,0.0,,
,00:11:04,129,7.5,08:00,79,729,,1801.80,0.0,,
,00:11:05,129,7.6,07:57,79,729,,1804.20,0.0,,
,00:11:06,128,7.6,07:57,79,729,,1806.90,0.0,,
,00:11:07,128,7.5,07:59,78,729,,1809.10,0.0,,
,00:11:08,128,7.5,08:03,78,729,,1810.70,0.0,,
,00:11:09,128,7.4,08:06,79,729,,1812.60,0.0,,
,00:11:10,128,7.4,08:08,79,729,,1814.70,0.0,,
,00:11:11,128,7.4,08:05,79,729,,1817.10,0.0,,
,00:11:12,128,7.5,07:59,79,730,,1819.40,0.0,,
,00:11:13,128,7.7,07:50,79,730,,1821.50,0.0,,
,00:11:14,128,7.8,07:40,79,730,,1824.00,0.0,,
,00:11:15,128,8.0,07:32,79,730,,1827.20,0.0,,
,00:11:16,128,8.1,07:23,79,730,,1831.00,0.0,,
,00:11:17,128,8.3,07:13,79,730,,1835.50,0.0,,
,00:11:18,127,8.6,06:59,78,730,,1840.17,0.0,,
,00:11:19,127,8.9,06:45,79,731,,1844.84,0.0,,
,00:11:20,128,9.2,06:30,79,731,,1849.51,0.0,,
,00:11:21,128,9.6,06:17,79,731,,1854.18,0.0,,
,00:11:22,129,9.9,06:04,79,731,,1858.85,0.0,,
,00:11:23,129,10.2,05:53,79,731,,1863.52,0.0,,
,00:11:24,129,10.5,05:44,79,731,,1868.19,0.0,,
,00:11:25,129,10.7,05:36,78,732,,1872.86,0.0,,
,00:11:26,130,11.0,05:29,78,732,,1877.52,0.0,,
,00:11:27,130,11.1,05:23,78,732,,1882.19,0.0,,
,00:11:28,130,11.3,05:20,78,732,,1885.50,0.0,,
,00:11:29,130,11.3,05:17,79,732,,1887.90,0.0,,
,00:11:30,130,11.4,05:17,79,733,,1890.50,0.0,,
,00:11:31,131,11.3,05:19,79,733,,1893.20,0.0,,
,00:11:32,131,11.2,05:21,79,733,,1895.30,0.0,,
,00:11:33,131,11.1,05:25,79,733,,1896.80,0.0,,
,00:11:34,131,10.9,05:30,79,734,,1898.10,0.0,,
,00:11:35,131,10.7,05:35,79,734,,1899.50,0.0,,
,00:11:36,131,10.6,05:41,78,734,,1901.10,0.0,,
,00:11:37,131,10.4,05:45,79,734,,1902.70,0.0,,
,00:11:38,131,10.3,05:50,79,734,,1904.50,0.0,,
,00:11:39,131,10.2,05:54,79,735,,1906.70,0.0,,
,00:11:40,131,10.1,05:57,79,735,,1908.90,0.0,,
,00:11:41,132,10.0,06:00,79,735,,1911.30,0.0,,
,00:11:42,132,9.9,06:04,79,735,,1913.40,0.0,,
,00:11:43,133,9.8,06:07,78,735,,1915.60,0.0,,
,00:11:44,133,9.7,06:11,79,736,,1917.60,0.0,,
,00:11:45,134,9.6,06:15,79,736,,1919.90,0.0,,
,00:11:46,134,9.5,06:17,79,736,,1922.60,0.0,,
,00:11:47,135,9.5,06:19,79,736,,1925.40,0.0,,
,00:11:48,135,9.5,06:21,79,737,,1927.60,0.0,,
,00:11:49,135,9.4,06:21,79,737,,1930.10,0.0,,
,00:11:50,136,9.4,06:22,78,737,,1932.80,0.0,,
,00:11:51,136,9.0,06:38,79,737,,1935.40,0.0,,
,00:11:52,136,8.6,07:01,79,738,,1937.50,0.0,,
,00:11:53,136,8.1,07:25,79,738,,1939.10,0.0,,
,00:11:54,136,7.4,08:05,79,738,,1940.10,0.0,,
,00:11:55,136,7.6,07:52,79,738,,1941.20,0.0,,
,00:11:56,136,8.2,07:18,79,739,,1943.20,0.0,,
,00:11:57,136,11.4,05:17,79,739,,1946.40,0.0,,
,00:11:58,136,11.7,05:08,79,739,,1950.00,0.0,,
,00:11:59,136,11.4,05:16,79,739,,1952.70,0.0,,
,00:12:00,136,11.4,05:16,78,739,,1955.50,0.0,,
,00:12:01,136,11.4,05:16,78,740,,1958.60,0.0,,
,00:12:02,136,11.3,05:19,78,740,,1962.20,0.0,,
,00:12:03,136,11.2,05:22,78,740,,1965.90,0.0,,
,00:12:04,136,11.1,05:26,77,741,,1968.90,0.0,,
,00:12:05,136,10.9,05:30,77,741,,1970.50,0.0,,
,00:12:06,135,10.8,05:35,68,741,,1971.60,0.0,,
,00:12:07,135,10.6,05:39,71,741,,1972.80,0.0,,
,00:12:08,134,10.5,05:44,72,741,,1974.70,0.0,,
,00:12:09,134,10.4,05:48,76,742,,1976.90,0.0,,
,00:12:10,134,10.3,05:51,78,742,,1979.40,0.0,,
,00:12:11,133,10.2,05:54,79,742,,1982.50,0.0,,
,00:12:12,133,10.1,05:56,79,742,,1985.00,0.0,,
,00:12:13,133,10.1,05:58,79,742,,1987.20,0.0,,
,00:12:14,132,10.0,06:01,79,742,,1989.70,0.0,,
,00:12:15,132,9.9,06:05,79,743,,1992.10,0.0,,
,00:12:16,133,9.7,06:10,79,743,,1994.50,0.0,,
,00:12:17,133,9.6,06:15,79,743,,1997.20,0.0,,
,00:12:18,134,9.5,06:19,79,743,,2000.00,0.0,,
,00:12:19,134,9.4,06:21,79,743,,2002.00,0.0,,
,00:12:20,134,9.4,06:23,79,743,,2003.60,0.0,,
,00:12:21,135,9.4,06:24,79,744,,2005.50,0.0,,
,00:12:22,135,9.5,06:19,79,744,,2008.40,0.0,,
,00:12:23,135,11.3,05:19,79,744,,2011.60,0.0,,
,00:12:24,136,10.9,05:31,79,744,,2015.60,0.0,,
,00:12:25,136,10.4,05:45,78,744,,2019.00,0.0,,
,00:12:26,136,10.1,05:57,79,744,,2020.90,0.0,,
,00:12:27,137,9.2,06:30,79,745,,2022.90,0.0,,
,00:12:28,136,8.3,07:14,79,745,,2024.80,0.0,,
,00:12:29,135,7.5,07:59,79,745,,2026.70,0.0,,
,00:12:30,135,7.0,08:37,79,745,,2028.60,0.0,,
,00:12:31,135,6.6,09:07,79,746,,2029.90,0.0,,
,00:12:32,134,6.4,09:21,79,746,,2030.70,0.0,,
,00:12:33,134,6.4,09:21,79,746,,2031.50,0.0,,
,00:12:34,133,6.5,09:16,79,746,,2032.60,0.0,,
,00:12:35,133,6.5,09:11,79,746,,2034.20,0.0,,
,00:12:36,133,6.6,09:07,79,747,,2035.90,0.0,,
,00:12:37,133,6.6,09:10,79,747,,2037.60,0.0,,
,00:12:38,133,6.5,09:18,79,747,,2039.40,0.0,,
,00:12:39,132,6.4,09:23,79,747,,2041.20,0.0,,
,00:12:40,132,6.5,09:14,79,748,,2043.00,0.0,,
,00:12:41,130,6.8,08:53,79,748,,2045.00,0.0,,
,00:12:42,130,7.1,08:24,79,748,,2047.40,0.0,,
,00:12:43,130,7.7,07:47,79,748,,2049.90,0.0,,
,00:12:44,129,8.5,07:05,79,749,,2052.70,0.0,,
,00:12:45,129,8.6,07:01,79,749,,2056.30,0.0,,
,00:12:46,129,8.7,06:53,79,749,,2060.50,0.0,,
,00:12:47,128,8.9,06:45,79,749,,2065.17,0.0,,
,00:12:48,127,9.1,06:36,79,749,,2069.80,0.0,,
,00:12:49,127,9.3,06:27,79,749,,2074.10,0.0,,
,00:12:50,126,9.5,06:18,79,749,,2078.77,0.0,,
,00:12:51,126,9.7,06:11,79,750,,2083.20,0.0,,
,00:12:52,125,9.9,06:04,79,750,,2086.90,0.0,,
,00:12:53,125,10.0,05:59,79,750,,2090.60,0.0,,
,00:12:54,124,10.1,05:55,79,750,,2094.40,0.0,,
,00:12:55,124,10.2,05:52,79,750,,2097.30,0.0,,
,00:12:56,124,10.3,05:49,79,750,,2099.40,0.0,,
,00:12:57,123,10.4,05:48,79,750,,2101.90,0.0,,
,00:12:58,123,10.4,05:47,79,750,,2104.90,0.0,,
,00:12:59,123,10.4,05:47,79,750,,2107.50,0.0,,
,00:13:00,123,10.4,05:46,79,750,,2109.90,0.0,,
,00:13:01,123,10.4,05:45,79,750,,2113.30,0.0,,
,00:13:02,123,10.5,05:44,79,750,,2116.40,0.0,,
,00:13:03,123,10.5,05:43,79,750,,2118.90,0.0,,
,00:13:04,123,10.5,05:42,79,750,,2121.20,0.0,,
,00:13:05,123,10.5,05:42,79,750,,2123.50,0.0,,
,00:13:06,122,10.5,05:42,79,750,,2126.30,0.0,,
,00:13:07,122,10.5,05:43,79,750,,2129.10,0.0,,
,00:13:08,122,10.5,05:44,78,750,,2131.70,0.0,,
,00:13:09,122,10.5,05:44,79,749,,2134.60,0.0,,
,00:13:10,122,10.5,05:43,79,749,,2137.20,0.0,,
,00:13:11,123,10.5,05:42,79,749,,2140.00,0.0,,
,00:13:12,123,10.6,05:40,79,749,,2143.30,0.0,,
,00:13:13,123,10.6,05:39,79,749,,2147.40,0.0,,
,00:13:14,124,10.7,05:37,79,749,,2151.40,0.0,,
,00:13:15,124,10.7,05:35,79,749,,2154.80,0.0,,
,00:13:16,125,10.8,05:34,79,749,,2158.20,0.0,,
,00:13:17,125,10.9,05:31,79,749,,2161.70,0.0,,
,00:13:18,126,10.8,05:34,79,749,,2164.60,0.0,,
,00:13:19,125,10.6,05:40,79,749,,2167.40,0.0,,
,00:13:20,124,10.5,05:44,79,749,,2169.30,0.0,,
,00:13:21,124,10.3,05:49,79,749,,2171.60,0.0,,
,00:13:22,125,10.1,05:55,78,749,,2173.90,0.0,,
,00:13:23,125,10.0,05:59,78,749,,2176.00,0.0,,
,00:13:24,125,9.9,06:03,78,749,,2178.10,0.0,,
,00:13:25,126,9.8,06:09,79,749,,2180.10,0.0,,
,00:13:26,126,9.6,06:17,79,749,,2181.90,0.0,,
,00:13:27,126,9.5,06:17,79,749,,2183.60,0.0,,
,00:13:28,126,9.4,06:22,79,749,,2185.70,0.0,,
,00:13:29,126,9.5,06:20,79,749,,2188.90,0.0,,
,00:13:30,127,9.6,06:15,79,749,,2191.80,0.0,,
,00:13:31,127,9.6,06:14,79,749,,2194.10,0.0,,
,00:13:32,127,9.7,06:12,79,749,,2196.70,0.0,,
,00:13:33,127,9.7,06:12,79,749,,2199.20,0.0,,
,00:13:34,127,9.8,06:09,79,749,,2202.20,0.0,,
,00:13:35,127,9.8,06:06,79,750,,2205.40,0.0,,
,00:13:36,127,10.0,06:01,79,750,,2209.00,0.0,,
,00:13:37,128,10.1,05:56,79,750,,2211.60,0.0,,
,00:13:38,128,10.2,05:53,79,750,,2214.80,0.0,,
,00:13:39,128,10.2,05:52,78,750,,2217.80,0.0,,
,00:13:40,129,10.3,05:51,78,750,,2220.80,0.0,,
,00:13:41,129,10.2,05:52,78,750,,2223.50,0.0,,
,00:13:42,129,10.2,05:54,79,750,,2226.50,0.0,,
,00:13:43,129,10.2,05:55,79,750,,2228.80,0.0,,
,00:13:44,129,10.2,05:55,79,750,,2231.40,0.0,,
,00:13:45,129,10.2,05:55,79,750,,2233.80,0.0,,
,00:13:46,129,10.2,05:52,79,751,,2236.50,0.0,,
,00:13:47,129,10.4,05:47,79,751,,2239.10,0.0,,
,00:13:48,129,10.5,05:42,79,751,,2242.50,0.0,,
,00:13:49,129,10.7,05:37,79,751,,2246.60,0.0,,
,00:13:50,130,10.9,05:32,79,751,,2250.50,0.0,,
,00:13:51,130,11.0,05:28,79,751,,2254.80,0.0,,
,00:13:52,130,11.0,05:27,78,751,,2259.30,0.0,,
,00:13:53,130,11.0,05:26,78,751,,2263.10,0.0,,
,00:13:54,130,11.0,05:27,79,751,,2266.20,0.0,,
,00:13:55,130,11.0,05:27,79,751,,2269.40,0.0,,
,00:13:56,130,11.0,05:27,79,751,,2272.70,0.0,,
,00:13:57,130,11.0,05:28,79,751,,2275.50,0.0,,
,00:13:58,130,10.9,05:29,79,751,,2277.90,0.0,,
